# Engine name: Sugar Rocket
# Tue Mar 14 00:46:59 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      5.6855      0.0000      4.0000      0.0000   1602.0997     40.6135      1.1322      1.1257    887.7695    117.2210    136.2087      1.4235      1.6296      0.9071 
     1.9140      5.6873      0.0000      4.0000      0.0000   1602.1044     40.6135      1.1322      1.1257    887.7727    117.2215    136.2092      1.4235      1.6296      0.9071 
     1.9140      5.6891      0.0000      4.0000      0.0000   1602.1091     40.6136      1.1322      1.1257    887.7759    117.2220    136.2097      1.4235      1.6296      0.9071 
     1.9140      5.6909      0.0000      4.0000      0.0000   1602.1137     40.6136      1.1322      1.1257    887.7791    117.2225    136.2102      1.4235      1.6296      0.9071 
     1.9140      5.6927      0.0000      4.0000      0.0000   1602.1184     40.6137      1.1322      1.1257    887.7822    117.2230    136.2106      1.4235      1.6296      0.9071 
     1.9140      5.6945      0.0000      4.0000      0.0000   1602.1231     40.6138      1.1322      1.1257    887.7854    117.2234    136.2111      1.4235      1.6296      0.9071 
     1.9140      5.6963      0.0000      4.0000      0.0000   1602.1278     40.6138      1.1322      1.1257    887.7886    117.2239    136.2116      1.4235      1.6296      0.9071 
     1.9140      5.6981      0.0000      4.0000      0.0000   1602.1324     40.6139      1.1322      1.1257    887.7917    117.2244    136.2120      1.4235      1.6296      0.9071 
     1.9140      5.6999      0.0000      4.0000      0.0000   1602.1371     40.6140      1.1322      1.1257    887.7949    117.2249    136.2125      1.4235      1.6296      0.9071 
     1.9140      5.7017      0.0000      4.0000      0.0000   1602.1417     40.6140      1.1321      1.1257    887.7981    117.2254    136.2130      1.4235      1.6296      0.9071 
     1.9140      5.7035      0.0000      4.0000      0.0000   1602.1464     40.6141      1.1321      1.1257    887.8012    117.2259    136.2135      1.4235      1.6296      0.9071 
     1.9140      5.7053      0.0000      4.0000      0.0000   1602.1510     40.6141      1.1321      1.1257    887.8044    117.2263    136.2139      1.4235      1.6296      0.9071 
     1.9140      5.7071      0.0000      4.0000      0.0000   1602.1557     40.6142      1.1321      1.1257    887.8076    117.2268    136.2144      1.4235      1.6296      0.9071 
     1.9140      5.7089      0.0000      4.0000      0.0000   1602.1603     40.6143      1.1321      1.1257    887.8107    117.2273    136.2149      1.4235      1.6296      0.9071 
     1.9140      5.7107      0.0000      4.0000      0.0000   1602.1650     40.6143      1.1321      1.1257    887.8139    117.2278    136.2153      1.4235      1.6296      0.9071 
     1.9140      5.7125      0.0000      4.0000      0.0000   1602.1696     40.6144      1.1321      1.1257    887.8170    117.2283    136.2158      1.4235      1.6296      0.9071 
     1.9140      5.7143      0.0000      4.0000      0.0000   1602.1743     40.6144      1.1321      1.1257    887.8202    117.2287    136.2163      1.4235      1.6296      0.9071 
     1.9140      5.7161      0.0000      4.0000      0.0000   1602.1789     40.6145      1.1321      1.1257    887.8234    117.2292    136.2167      1.4235      1.6296      0.9071 
     1.9140      5.7179      0.0000      4.0000      0.0000   1602.1836     40.6146      1.1321      1.1257    887.8265    117.2297    136.2172      1.4235      1.6296      0.9071 
     1.9140      5.7197      0.0000      4.0000      0.0000   1602.1882     40.6146      1.1321      1.1257    887.8297    117.2302    136.2177      1.4235      1.6296      0.9071 
     1.9140      5.7215      0.0000      4.0000      0.0000   1602.1928     40.6147      1.1321      1.1257    887.8328    117.2306    136.2182      1.4235      1.6296      0.9071 
     1.9140      5.7233      0.0000      4.0000      0.0000   1602.1974     40.6148      1.1321      1.1257    887.8360    117.2311    136.2186      1.4235      1.6296      0.9071 
     1.9140      5.7251      0.0000      4.0000      0.0000   1602.2021     40.6148      1.1321      1.1257    887.8391    117.2316    136.2191      1.4235      1.6296      0.9072 
     1.9140      5.7269      0.0000      4.0000      0.0000   1602.2067     40.6149      1.1321      1.1257    887.8423    117.2321    136.2196      1.4235      1.6296      0.9072 
     1.9140      5.7287      0.0000      4.0000      0.0000   1602.2113     40.6149      1.1321      1.1257    887.8454    117.2326    136.2200      1.4235      1.6296      0.9072 
     1.9140      5.7305      0.0000      4.0000      0.0000   1602.2159     40.6150      1.1321      1.1258    887.8486    117.2330    136.2205      1.4235      1.6296      0.9072 
     1.9140      5.7323      0.0000      4.0000      0.0000   1602.2205     40.6151      1.1321      1.1258    887.8517    117.2335    136.2210      1.4235      1.6296      0.9072 
     1.9140      5.7341      0.0000      4.0000      0.0000   1602.2252     40.6151      1.1321      1.1258    887.8549    117.2340    136.2214      1.4235      1.6296      0.9072 
     1.9140      5.7359      0.0000      4.0000      0.0000   1602.2298     40.6152      1.1321      1.1258    887.8580    117.2345    136.2219      1.4235      1.6296      0.9072 
     1.9140      5.7377      0.0000      4.0000      0.0000   1602.2344     40.6152      1.1321      1.1258    887.8612    117.2349    136.2224      1.4235      1.6296      0.9072 
     1.9140      5.7395      0.0000      4.0000      0.0000   1602.2390     40.6153      1.1321      1.1258    887.8643    117.2354    136.2228      1.4235      1.6296      0.9072 
     1.9140      5.7413      0.0000      4.0000      0.0000   1602.2436     40.6154      1.1321      1.1258    887.8674    117.2359    136.2233      1.4235      1.6296      0.9072 
     1.9140      5.7431      0.0000      4.0000      0.0000   1602.2482     40.6154      1.1321      1.1258    887.8706    117.2364    136.2238      1.4235      1.6296      0.9072 
     1.9140      5.7449      0.0000      4.0000      0.0000   1602.2528     40.6155      1.1321      1.1258    887.8737    117.2369    136.2242      1.4235      1.6296      0.9072 
     1.9140      5.7467      0.0000      4.0000      0.0000   1602.2574     40.6156      1.1321      1.1258    887.8769    117.2373    136.2247      1.4235      1.6296      0.9072 
     1.9140      5.7485      0.0000      4.0000      0.0000   1602.2620     40.6156      1.1321      1.1258    887.8800    117.2378    136.2252      1.4235      1.6296      0.9072 
     1.9140      5.7503      0.0000      4.0000      0.0000   1602.2666     40.6157      1.1321      1.1258    887.8831    117.2383    136.2256      1.4235      1.6296      0.9072 
     1.9140      5.7521      0.0000      4.0000      0.0000   1602.2712     40.6157      1.1321      1.1258    887.8863    117.2388    136.2261      1.4235      1.6296      0.9072 
     1.9140      5.7539      0.0000      4.0000      0.0000   1602.2757     40.6158      1.1321      1.1258    887.8894    117.2392    136.2266      1.4235      1.6296      0.9072 
     1.9140      5.7557      0.0000      4.0000      0.0000   1602.2803     40.6159      1.1321      1.1258    887.8925    117.2397    136.2270      1.4235      1.6296      0.9072 
     1.9140      5.7575      0.0000      4.0000      0.0000   1602.2849     40.6159      1.1321      1.1258    887.8957    117.2402    136.2275      1.4235      1.6296      0.9072 
     1.9140      5.7593      0.0000      4.0000      0.0000   1602.2895     40.6160      1.1321      1.1258    887.8988    117.2407    136.2280      1.4235      1.6296      0.9072 
     1.9140      5.7611      0.0000      4.0000      0.0000   1602.2941     40.6160      1.1321      1.1258    887.9019    117.2411    136.2284      1.4235      1.6296      0.9072 
     1.9140      5.7629      0.0000      4.0000      0.0000   1602.2986     40.6161      1.1321      1.1258    887.9051    117.2416    136.2289      1.4235      1.6296      0.9072 
     1.9140      5.7647      0.0000      4.0000      0.0000   1602.3032     40.6162      1.1321      1.1258    887.9082    117.2421    136.2294      1.4235      1.6296      0.9072 
     1.9140      5.7665      0.0000      4.0000      0.0000   1602.3078     40.6162      1.1321      1.1258    887.9113    117.2426    136.2298      1.4235      1.6296      0.9072 
     1.9140      5.7683      0.0000      4.0000      0.0000   1602.3123     40.6163      1.1321      1.1258    887.9144    117.2430    136.2303      1.4235      1.6296      0.9072 
     1.9140      5.7701      0.0000      4.0000      0.0000   1602.3169     40.6163      1.1321      1.1258    887.9176    117.2435    136.2308      1.4235      1.6296      0.9072 
     1.9140      5.7719      0.0000      4.0000      0.0000   1602.3215     40.6164      1.1321      1.1258    887.9207    117.2440    136.2312      1.4235      1.6296      0.9072 
     1.9140      5.7737      0.0000      4.0000      0.0000   1602.3260     40.6165      1.1321      1.1258    887.9238    117.2445    136.2317      1.4235      1.6296      0.9072 
     1.9140      5.7755      0.0000      4.0000      0.0000   1602.3306     40.6165      1.1321      1.1258    887.9269    117.2449    136.2321      1.4235      1.6296      0.9072 
     1.9140      5.7773      0.0000      4.0000      0.0000   1602.3351     40.6166      1.1321      1.1258    887.9301    117.2454    136.2326      1.4235      1.6296      0.9072 
     1.9140      5.7791      0.0000      4.0000      0.0000   1602.3397     40.6166      1.1321      1.1258    887.9332    117.2459    136.2331      1.4235      1.6296      0.9072 
     1.9140      5.7809      0.0000      4.0000      0.0000   1602.3442     40.6167      1.1321      1.1258    887.9363    117.2464    136.2335      1.4235      1.6296      0.9072 
     1.9140      5.7827      0.0000      4.0000      0.0000   1602.3488     40.6168      1.1321      1.1258    887.9394    117.2468    136.2340      1.4235      1.6296      0.9072 
     1.9140      5.7845      0.0000      4.0000      0.0000   1602.3533     40.6168      1.1321      1.1258    887.9425    117.2473    136.2345      1.4235      1.6296      0.9072 
     1.9140      5.7863      0.0000      4.0000      0.0000   1602.3579     40.6169      1.1321      1.1258    887.9456    117.2478    136.2349      1.4235      1.6296      0.9072 
     1.9140      5.7881      0.0000      4.0000      0.0000   1602.3624     40.6170      1.1321      1.1258    887.9488    117.2482    136.2354      1.4235      1.6296      0.9073 
     1.9140      5.7899      0.0000      4.0000      0.0000   1602.3669     40.6170      1.1321      1.1258    887.9519    117.2487    136.2359      1.4235      1.6296      0.9073 
     1.9140      5.7917      0.0000      4.0000      0.0000   1602.3715     40.6171      1.1321      1.1258    887.9550    117.2492    136.2363      1.4235      1.6296      0.9073 
     1.9140      5.7935      0.0000      4.0000      0.0000   1602.3760     40.6171      1.1321      1.1258    887.9581    117.2497    136.2368      1.4235      1.6296      0.9073 
     1.9140      5.7953      0.0000      4.0000      0.0000   1602.3805     40.6172      1.1321      1.1258    887.9612    117.2501    136.2372      1.4235      1.6296      0.9073 
     1.9140      5.7971      0.0000      4.0000      0.0000   1602.3851     40.6173      1.1321      1.1258    887.9643    117.2506    136.2377      1.4235      1.6296      0.9073 
     1.9140      5.7989      0.0000      4.0000      0.0000   1602.3896     40.6173      1.1321      1.1258    887.9674    117.2511    136.2382      1.4235      1.6296      0.9073 
     1.9140      5.8007      0.0000      4.0000      0.0000   1602.3941     40.6174      1.1321      1.1258    887.9705    117.2516    136.2386      1.4235      1.6296      0.9073 
     1.9140      5.8025      0.0000      4.0000      0.0000   1602.3986     40.6174      1.1321      1.1258    887.9736    117.2520    136.2391      1.4235      1.6295      0.9073 
     1.9140      5.8043      0.0000      4.0000      0.0000   1602.4032     40.6175      1.1321      1.1258    887.9767    117.2525    136.2396      1.4235      1.6295      0.9073 
     1.9140      5.8061      0.0000      4.0000      0.0000   1602.4077     40.6176      1.1321      1.1258    887.9798    117.2530    136.2400      1.4235      1.6295      0.9073 
     1.9140      5.8079      0.0000      4.0000      0.0000   1602.4122     40.6176      1.1321      1.1258    887.9829    117.2534    136.2405      1.4235      1.6295      0.9073 
     1.9140      5.8097      0.0000      4.0000      0.0000   1602.4167     40.6177      1.1321      1.1258    887.9860    117.2539    136.2409      1.4235      1.6295      0.9073 
     1.9140      5.8115      0.0000      4.0000      0.0000   1602.4212     40.6177      1.1321      1.1258    887.9891    117.2544    136.2414      1.4235      1.6295      0.9073 
     1.9140      5.8133      0.0000      4.0000      0.0000   1602.4257     40.6178      1.1321      1.1258    887.9922    117.2548    136.2419      1.4235      1.6295      0.9073 
     1.9140      5.8151      0.0000      4.0000      0.0000   1602.4302     40.6179      1.1321      1.1258    887.9953    117.2553    136.2423      1.4235      1.6295      0.9073 
     1.9140      5.8169      0.0000      4.0000      0.0000   1602.4347     40.6179      1.1321      1.1258    887.9984    117.2558    136.2428      1.4235      1.6295      0.9073 
     1.9140      5.8187      0.0000      4.0000      0.0000   1602.4392     40.6180      1.1321      1.1258    888.0015    117.2563    136.2432      1.4235      1.6295      0.9073 
     1.9140      5.8205      0.0000      4.0000      0.0000   1602.4437     40.6180      1.1321      1.1258    888.0046    117.2567    136.2437      1.4235      1.6295      0.9073 
     1.9140      5.8223      0.0000      4.0000      0.0000   1602.4482     40.6181      1.1321      1.1258    888.0077    117.2572    136.2442      1.4235      1.6295      0.9073 
     1.9140      5.8241      0.0000      4.0000      0.0000   1602.4527     40.6182      1.1321      1.1258    888.0108    117.2577    136.2446      1.4235      1.6295      0.9073 
     1.9140      5.8259      0.0000      4.0000      0.0000   1602.4572     40.6182      1.1321      1.1258    888.0139    117.2581    136.2451      1.4235      1.6295      0.9073 
     1.9140      5.8277      0.0000      4.0000      0.0000   1602.4617     40.6183      1.1321      1.1258    888.0170    117.2586    136.2455      1.4235      1.6295      0.9073 
     1.9140      5.8295      0.0000      4.0000      0.0000   1602.4661     40.6183      1.1321      1.1258    888.0201    117.2591    136.2460      1.4235      1.6295      0.9073 
     1.9140      5.8313      0.0000      4.0000      0.0000   1602.4706     40.6184      1.1321      1.1258    888.0232    117.2595    136.2465      1.4235      1.6295      0.9073 
     1.9140      5.8331      0.0000      4.0000      0.0000   1602.4751     40.6185      1.1321      1.1258    888.0263    117.2600    136.2469      1.4235      1.6295      0.9073 
     1.9140      5.8349      0.0000      4.0000      0.0000   1602.4796     40.6185      1.1321      1.1258    888.0294    117.2605    136.2474      1.4235      1.6295      0.9073 
     1.9140      5.8367      0.0000      4.0000      0.0000   1602.4841     40.6186      1.1321      1.1258    888.0324    117.2610    136.2478      1.4235      1.6295      0.9073 
     1.9140      5.8385      0.0000      4.0000      0.0000   1602.4885     40.6186      1.1321      1.1258    888.0355    117.2614    136.2483      1.4235      1.6295      0.9073 
     1.9140      5.8403      0.0000      4.0000      0.0000   1602.4930     40.6187      1.1321      1.1258    888.0386    117.2619    136.2488      1.4235      1.6295      0.9073 
     1.9140      5.8421      0.0000      4.0000      0.0000   1602.4975     40.6188      1.1321      1.1258    888.0417    117.2624    136.2492      1.4235      1.6295      0.9073 
     1.9140      5.8439      0.0000      4.0000      0.0000   1602.5019     40.6188      1.1321      1.1258    888.0448    117.2628    136.2497      1.4235      1.6295      0.9073 
     1.9140      5.8457      0.0000      4.0000      0.0000   1602.5064     40.6189      1.1321      1.1258    888.0479    117.2633    136.2501      1.4235      1.6295      0.9073 
     1.9140      5.8475      0.0000      4.0000      0.0000   1602.5109     40.6189      1.1321      1.1258    888.0509    117.2638    136.2506      1.4235      1.6295      0.9073 
     1.9140      5.8493      0.0000      4.0000      0.0000   1602.5153     40.6190      1.1321      1.1258    888.0540    117.2642    136.2511      1.4235      1.6295      0.9073 
     1.9140      5.8511      0.0000      4.0000      0.0000   1602.5198     40.6190      1.1321      1.1258    888.0571    117.2647    136.2515      1.4235      1.6295      0.9074 
     1.9140      5.8529      0.0000      4.0000      0.0000   1602.5242     40.6191      1.1321      1.1258    888.0602    117.2652    136.2520      1.4235      1.6295      0.9074 
     1.9140      5.8547      0.0000      4.0000      0.0000   1602.5287     40.6192      1.1321      1.1258    888.0632    117.2656    136.2524      1.4235      1.6295      0.9074 
     1.9140      5.8565      0.0000      4.0000      0.0000   1602.5331     40.6192      1.1321      1.1258    888.0663    117.2661    136.2529      1.4235      1.6295      0.9074 
     1.9140      5.8583      0.0000      4.0000      0.0000   1602.5376     40.6193      1.1321      1.1258    888.0694    117.2666    136.2533      1.4235      1.6295      0.9074 
     1.9140      5.8601      0.0000      4.0000      0.0000   1602.5420     40.6193      1.1321      1.1258    888.0725    117.2670    136.2538      1.4235      1.6295      0.9074 
     1.9140      5.8619      0.0000      4.0000      0.0000   1602.5465     40.6194      1.1321      1.1258    888.0755    117.2675    136.2543      1.4235      1.6295      0.9074 
     1.9140      5.8637      0.0000      4.0000      0.0000   1602.5509     40.6195      1.1321      1.1258    888.0786    117.2680    136.2547      1.4235      1.6295      0.9074 
     1.9140      5.8655      0.0000      4.0000      0.0000   1602.5553     40.6195      1.1321      1.1258    888.0817    117.2684    136.2552      1.4235      1.6295      0.9074 
     1.9140      5.8673      0.0000      4.0000      0.0000   1602.5598     40.6196      1.1321      1.1258    888.0847    117.2689    136.2556      1.4235      1.6295      0.9074 
     1.9140      5.8691      0.0000      4.0000      0.0000   1602.5642     40.6196      1.1321      1.1258    888.0878    117.2694    136.2561      1.4235      1.6295      0.9074 
     1.9140      5.8709      0.0000      4.0000      0.0000   1602.5686     40.6197      1.1321      1.1258    888.0909    117.2698    136.2565      1.4235      1.6295      0.9074 
     1.9140      5.8727      0.0000      4.0000      0.0000   1602.5730     40.6198      1.1321      1.1258    888.0939    117.2703    136.2570      1.4235      1.6295      0.9074 
     1.9140      5.8745      0.0000      4.0000      0.0000   1602.5775     40.6198      1.1321      1.1258    888.0970    117.2708    136.2574      1.4235      1.6295      0.9074 
     1.9140      5.8763      0.0000      4.0000      0.0000   1602.5819     40.6199      1.1321      1.1258    888.1001    117.2712    136.2579      1.4235      1.6295      0.9074 
     1.9140      5.8781      0.0000      4.0000      0.0000   1602.5863     40.6199      1.1321      1.1258    888.1031    117.2717    136.2584      1.4235      1.6295      0.9074 
     1.9140      5.8799      0.0000      4.0000      0.0000   1602.5907     40.6200      1.1321      1.1258    888.1062    117.2721    136.2588      1.4235      1.6295      0.9074 
     1.9140      5.8817      0.0000      4.0000      0.0000   1602.5952     40.6201      1.1321      1.1258    888.1093    117.2726    136.2593      1.4235      1.6295      0.9074 
     1.9140      5.8835      0.0000      4.0000      0.0000   1602.5996     40.6201      1.1321      1.1258    888.1123    117.2731    136.2597      1.4235      1.6295      0.9074 
     1.9140      5.8853      0.0000      4.0000      0.0000   1602.6040     40.6202      1.1321      1.1258    888.1154    117.2735    136.2602      1.4235      1.6295      0.9074 
     1.9140      5.8871      0.0000      4.0000      0.0000   1602.6084     40.6202      1.1321      1.1258    888.1184    117.2740    136.2606      1.4235      1.6295      0.9074 
     1.9140      5.8889      0.0000      4.0000      0.0000   1602.6128     40.6203      1.1321      1.1258    888.1215    117.2745    136.2611      1.4235      1.6295      0.9074 
     1.9140      5.8907      0.0000      4.0000      0.0000   1602.6172     40.6203      1.1321      1.1258    888.1245    117.2749    136.2615      1.4235      1.6295      0.9074 
     1.9140      5.8925      0.0000      4.0000      0.0000   1602.6216     40.6204      1.1321      1.1258    888.1276    117.2754    136.2620      1.4235      1.6295      0.9074 
     1.9140      5.8943      0.0000      4.0000      0.0000   1602.6260     40.6205      1.1321      1.1258    888.1307    117.2759    136.2625      1.4235      1.6295      0.9074 
     1.9140      5.8961      0.0000      4.0000      0.0000   1602.6304     40.6205      1.1321      1.1258    888.1337    117.2763    136.2629      1.4235      1.6295      0.9074 
     1.9140      5.8979      0.0000      4.0000      0.0000   1602.6348     40.6206      1.1321      1.1258    888.1368    117.2768    136.2634      1.4235      1.6295      0.9074 
     1.9140      5.8997      0.0000      4.0000      0.0000   1602.6392     40.6206      1.1321      1.1258    888.1398    117.2772    136.2638      1.4235      1.6295      0.9074 
     1.9140      5.9015      0.0000      4.0000      0.0000   1602.6436     40.6207      1.1321      1.1258    888.1429    117.2777    136.2643      1.4235      1.6295      0.9074 
     1.9140      5.9033      0.0000      4.0000      0.0000   1602.6480     40.6208      1.1321      1.1258    888.1459    117.2782    136.2647      1.4235      1.6295      0.9074 
     1.9140      5.9051      0.0000      4.0000      0.0000   1602.6523     40.6208      1.1321      1.1258    888.1490    117.2786    136.2652      1.4235      1.6295      0.9074 
     1.9140      5.9069      0.0000      4.0000      0.0000   1602.6567     40.6209      1.1321      1.1258    888.1520    117.2791    136.2656      1.4235      1.6295      0.9074 
     1.9140      5.9087      0.0000      4.0000      0.0000   1602.6611     40.6209      1.1321      1.1258    888.1550    117.2796    136.2661      1.4235      1.6295      0.9074 
     1.9140      5.9105      0.0000      4.0000      0.0000   1602.6655     40.6210      1.1321      1.1258    888.1581    117.2800    136.2665      1.4235      1.6295      0.9074 
     1.9140      5.9123      0.0000      4.0000      0.0000   1602.6699     40.6210      1.1321      1.1258    888.1611    117.2805    136.2670      1.4235      1.6295      0.9074 
     1.9140      5.9141      0.0000      4.0000      0.0000   1602.6742     40.6211      1.1321      1.1258    888.1642    117.2809    136.2674      1.4235      1.6295      0.9074 
     1.9140      5.9159      0.0000      4.0000      0.0000   1602.6786     40.6212      1.1321      1.1258    888.1672    117.2814    136.2679      1.4235      1.6295      0.9075 
     1.9140      5.9177      0.0000      4.0000      0.0000   1602.6830     40.6212      1.1321      1.1258    888.1703    117.2819    136.2683      1.4235      1.6295      0.9075 
     1.9140      5.9195      0.0000      4.0000      0.0000   1602.6873     40.6213      1.1321      1.1258    888.1733    117.2823    136.2688      1.4235      1.6295      0.9075 
     1.9140      5.9213      0.0000      4.0000      0.0000   1602.6917     40.6213      1.1321      1.1258    888.1763    117.2828    136.2692      1.4235      1.6295      0.9075 
     1.9140      5.9231      0.0000      4.0000      0.0000   1602.6961     40.6214      1.1321      1.1258    888.1794    117.2833    136.2697      1.4235      1.6295      0.9075 
     1.9140      5.9249      0.0000      4.0000      0.0000   1602.7004     40.6215      1.1321      1.1258    888.1824    117.2837    136.2702      1.4235      1.6295      0.9075 
     1.9140      5.9267      0.0000      4.0000      0.0000   1602.7048     40.6215      1.1321      1.1259    888.1854    117.2842    136.2706      1.4235      1.6295      0.9075 
     1.9140      5.9285      0.0000      4.0000      0.0000   1602.7091     40.6216      1.1321      1.1259    888.1885    117.2846    136.2711      1.4235      1.6295      0.9075 
     1.9140      5.9303      0.0000      4.0000      0.0000   1602.7135     40.6216      1.1321      1.1259    888.1915    117.2851    136.2715      1.4235      1.6295      0.9075 
     1.9140      5.9321      0.0000      4.0000      0.0000   1602.7178     40.6217      1.1321      1.1259    888.1945    117.2856    136.2720      1.4235      1.6295      0.9075 
     1.9140      5.9339      0.0000      4.0000      0.0000   1602.7222     40.6217      1.1321      1.1259    888.1976    117.2860    136.2724      1.4235      1.6295      0.9075 
     1.9140      5.9357      0.0000      4.0000      0.0000   1602.7265     40.6218      1.1321      1.1259    888.2006    117.2865    136.2729      1.4235      1.6295      0.9075 
     1.9140      5.9375      0.0000      4.0000      0.0000   1602.7309     40.6219      1.1321      1.1259    888.2036    117.2869    136.2733      1.4235      1.6295      0.9075 
     1.9140      5.9393      0.0000      4.0000      0.0000   1602.7352     40.6219      1.1321      1.1259    888.2067    117.2874    136.2738      1.4235      1.6295      0.9075 
     1.9140      5.9411      0.0000      4.0000      0.0000   1602.7396     40.6220      1.1321      1.1259    888.2097    117.2879    136.2742      1.4235      1.6295      0.9075 
     1.9140      5.9429      0.0000      4.0000      0.0000   1602.7439     40.6220      1.1321      1.1259    888.2127    117.2883    136.2747      1.4235      1.6295      0.9075 
     1.9140      5.9447      0.0000      4.0000      0.0000   1602.7482     40.6221      1.1321      1.1259    888.2157    117.2888    136.2751      1.4235      1.6295      0.9075 
     1.9140      5.9465      0.0000      4.0000      0.0000   1602.7526     40.6221      1.1321      1.1259    888.2188    117.2892    136.2756      1.4235      1.6295      0.9075 
     1.9140      5.9483      0.0000      4.0000      0.0000   1602.7569     40.6222      1.1321      1.1259    888.2218    117.2897    136.2760      1.4235      1.6295      0.9075 
     1.9140      5.9501      0.0000      4.0000      0.0000   1602.7612     40.6223      1.1321      1.1259    888.2248    117.2902    136.2765      1.4235      1.6295      0.9075 
     1.9140      5.9519      0.0000      4.0000      0.0000   1602.7656     40.6223      1.1321      1.1259    888.2278    117.2906    136.2769      1.4235      1.6295      0.9075 
     1.9140      5.9537      0.0000      4.0000      0.0000   1602.7699     40.6224      1.1321      1.1259    888.2308    117.2911    136.2774      1.4235      1.6295      0.9075 
     1.9140      5.9555      0.0000      4.0000      0.0000   1602.7742     40.6224      1.1321      1.1259    888.2339    117.2915    136.2778      1.4235      1.6295      0.9075 
     1.9140      5.9573      0.0000      4.0000      0.0000   1602.7785     40.6225      1.1321      1.1259    888.2369    117.2920    136.2783      1.4235      1.6295      0.9075 
     1.9140      5.9591      0.0000      4.0000      0.0000   1602.7828     40.6226      1.1321      1.1259    888.2399    117.2924    136.2787      1.4235      1.6295      0.9075 
     1.9140      5.9609      0.0000      4.0000      0.0000   1602.7872     40.6226      1.1321      1.1259    888.2429    117.2929    136.2792      1.4235      1.6295      0.9075 
     1.9140      5.9627      0.0000      4.0000      0.0000   1602.7915     40.6227      1.1320      1.1259    888.2459    117.2934    136.2796      1.4235      1.6295      0.9075 
     1.9140      5.9645      0.0000      4.0000      0.0000   1602.7958     40.6227      1.1320      1.1259    888.2489    117.2938    136.2801      1.4235      1.6295      0.9075 
     1.9140      5.9663      0.0000      4.0000      0.0000   1602.8001     40.6228      1.1320      1.1259    888.2520    117.2943    136.2805      1.4235      1.6295      0.9075 
     1.9140      5.9681      0.0000      4.0000      0.0000   1602.8044     40.6228      1.1320      1.1259    888.2550    117.2947    136.2809      1.4235      1.6295      0.9075 
     1.9140      5.9699      0.0000      4.0000      0.0000   1602.8087     40.6229      1.1320      1.1259    888.2580    117.2952    136.2814      1.4235      1.6295      0.9075 
     1.9140      5.9717      0.0000      4.0000      0.0000   1602.8130     40.6230      1.1320      1.1259    888.2610    117.2956    136.2818      1.4235      1.6295      0.9075 
     1.9140      5.9735      0.0000      4.0000      0.0000   1602.8173     40.6230      1.1320      1.1259    888.2640    117.2961    136.2823      1.4235      1.6295      0.9075 
     1.9140      5.9753      0.0000      4.0000      0.0000   1602.8216     40.6231      1.1320      1.1259    888.2670    117.2966    136.2827      1.4235      1.6295      0.9075 
     1.9140      5.9771      0.0000      4.0000      0.0000   1602.8259     40.6231      1.1320      1.1259    888.2700    117.2970    136.2832      1.4235      1.6295      0.9075 
     1.9140      5.9789      0.0000      4.0000      0.0000   1602.8302     40.6232      1.1320      1.1259    888.2730    117.2975    136.2836      1.4235      1.6295      0.9075 
     1.9140      5.9807      0.0000      4.0000      0.0000   1602.8345     40.6232      1.1320      1.1259    888.2760    117.2979    136.2841      1.4235      1.6295      0.9076 
     1.9140      5.9825      0.0000      4.0000      0.0000   1602.8388     40.6233      1.1320      1.1259    888.2790    117.2984    136.2845      1.4235      1.6295      0.9076 
     1.9140      5.9843      0.0000      4.0000      0.0000   1602.8430     40.6234      1.1320      1.1259    888.2820    117.2988    136.2850      1.4235      1.6295      0.9076 
     1.9140      5.9861      0.0000      4.0000      0.0000   1602.8473     40.6234      1.1320      1.1259    888.2850    117.2993    136.2854      1.4235      1.6295      0.9076 
     1.9140      5.9879      0.0000      4.0000      0.0000   1602.8516     40.6235      1.1320      1.1259    888.2880    117.2998    136.2859      1.4235      1.6295      0.9076 
     1.9140      5.9897      0.0000      4.0000      0.0000   1602.8559     40.6235      1.1320      1.1259    888.2910    117.3002    136.2863      1.4235      1.6295      0.9076 
     1.9140      5.9915      0.0000      4.0000      0.0000   1602.8602     40.6236      1.1320      1.1259    888.2940    117.3007    136.2868      1.4235      1.6295      0.9076 
     1.9140      5.9933      0.0000      4.0000      0.0000   1602.8644     40.6236      1.1320      1.1259    888.2970    117.3011    136.2872      1.4235      1.6295      0.9076 
     1.9140      5.9951      0.0000      4.0000      0.0000   1602.8687     40.6237      1.1320      1.1259    888.3000    117.3016    136.2877      1.4235      1.6295      0.9076 
     1.9140      5.9969      0.0000      4.0000      0.0000   1602.8730     40.6238      1.1320      1.1259    888.3030    117.3020    136.2881      1.4235      1.6295      0.9076 
     1.9140      5.9987      0.0000      4.0000      0.0000   1602.8772     40.6238      1.1320      1.1259    888.3060    117.3025    136.2885      1.4235      1.6295      0.9076 
     1.9140      6.0005      0.0000      4.0000      0.0000   1602.8815     40.6239      1.1320      1.1259    888.3090    117.3029    136.2890      1.4235      1.6295      0.9076 
