# Engine name: Sugar Rocket
# Tue Mar 14 00:53:27 2023
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, MPa  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     1.9140      0.8998      0.0000      4.0000      0.0000   1553.0145     39.9775      1.1422      1.1178    866.9842    114.0286    133.1362      1.4237      1.6321      0.8896 
     1.9140      0.8967      0.0000      4.0000      0.0000   1552.8794     39.9757      1.1422      1.1177    866.9398    114.0215    133.1295      1.4237      1.6321      0.8896 
     1.9140      0.8936      0.0000      4.0000      0.0000   1552.7436     39.9740      1.1423      1.1177    866.8953    114.0144    133.1228      1.4237      1.6321      0.8895 
     1.9140      0.8905      0.0000      4.0000      0.0000   1552.6072     39.9723      1.1423      1.1177    866.8505    114.0073    133.1160      1.4237      1.6321      0.8895 
     1.9140      0.8874      0.0000      4.0000      0.0000   1552.4702     39.9705      1.1423      1.1177    866.8056    114.0001    133.1093      1.4237      1.6321      0.8894 
     1.9140      0.8843      0.0000      4.0000      0.0000   1552.3326     39.9688      1.1424      1.1177    866.7605    113.9929    133.1024      1.4237      1.6321      0.8894 
     1.9140      0.8812      0.0000      4.0000      0.0000   1552.1943     39.9670      1.1424      1.1177    866.7152    113.9857    133.0956      1.4237      1.6321      0.8894 
     1.9140      0.8781      0.0000      4.0000      0.0000   1552.0554     39.9653      1.1424      1.1176    866.6698    113.9785    133.0887      1.4237      1.6321      0.8893 
     1.9140      0.8750      0.0000      4.0000      0.0000   1551.9158     39.9635      1.1425      1.1176    866.6241    113.9712    133.0818      1.4237      1.6321      0.8893 
     1.9140      0.8719      0.0000      4.0000      0.0000   1551.7756     39.9617      1.1425      1.1176    866.5783    113.9639    133.0749      1.4237      1.6322      0.8893 
     1.9140      0.8688      0.0000      4.0000      0.0000   1551.6347     39.9599      1.1425      1.1176    866.5322    113.9565    133.0680      1.4237      1.6322      0.8892 
     1.9140      0.8657      0.0000      4.0000      0.0000   1551.4931     39.9581      1.1426      1.1176    866.4860    113.9491    133.0610      1.4237      1.6322      0.8892 
     1.9140      0.8626      0.0000      4.0000      0.0000   1551.3509     39.9563      1.1426      1.1175    866.4396    113.9417    133.0539      1.4237      1.6322      0.8892 
     1.9140      0.8595      0.0000      4.0000      0.0000   1551.2080     39.9545      1.1426      1.1175    866.3930    113.9343    133.0469      1.4237      1.6322      0.8891 
     1.9140      0.8564      0.0000      4.0000      0.0000   1551.0644     39.9527      1.1427      1.1175    866.3462    113.9268    133.0398      1.4237      1.6322      0.8891 
     1.9140      0.8533      0.0000      4.0000      0.0000   1550.9202     39.9509      1.1427      1.1175    866.2992    113.9193    133.0327      1.4237      1.6322      0.8890 
     1.9140      0.8502      0.0000      4.0000      0.0000   1550.7752     39.9490      1.1427      1.1175    866.2520    113.9117    133.0256      1.4237      1.6322      0.8890 
     1.9140      0.8471      0.0000      4.0000      0.0000   1550.6296     39.9472      1.1428      1.1175    866.2046    113.9041    133.0184      1.4237      1.6322      0.8890 
     1.9140      0.8440      0.0000      4.0000      0.0000   1550.4832     39.9453      1.1428      1.1174    866.1571    113.8965    133.0112      1.4237      1.6322      0.8889 
     1.9140      0.8409      0.0000      4.0000      0.0000   1550.3362     39.9435      1.1428      1.1174    866.1093    113.8889    133.0039      1.4237      1.6322      0.8889 
     1.9140      0.8378      0.0000      4.0000      0.0000   1550.1884     39.9416      1.1429      1.1174    866.0613    113.8811    132.9967      1.4237      1.6322      0.8889 
     1.9140      0.8347      0.0000      4.0000      0.0000   1550.0399     39.9397      1.1429      1.1174    866.0131    113.8734    132.9893      1.4237      1.6323      0.8888 
     1.9140      0.8316      0.0000      4.0000      0.0000   1549.8907     39.9378      1.1429      1.1174    865.9647    113.8657    132.9820      1.4237      1.6323      0.8888 
     1.9140      0.8285      0.0000      4.0000      0.0000   1549.7408     39.9359      1.1430      1.1173    865.9161    113.8579    132.9746      1.4237      1.6323      0.8887 
     1.9140      0.8254      0.0000      4.0000      0.0000   1549.5901     39.9340      1.1430      1.1173    865.8673    113.8501    132.9672      1.4237      1.6323      0.8887 
     1.9140      0.8223      0.0000      4.0000      0.0000   1549.4387     39.9321      1.1430      1.1173    865.8182    113.8422    132.9598      1.4237      1.6323      0.8887 
     1.9140      0.8192      0.0000      4.0000      0.0000   1549.2866     39.9302      1.1431      1.1173    865.7690    113.8343    132.9523      1.4237      1.6323      0.8886 
     1.9140      0.8161      0.0000      4.0000      0.0000   1549.1336     39.9282      1.1431      1.1173    865.7195    113.8263    132.9448      1.4237      1.6323      0.8886 
     1.9140      0.8130      0.0000      4.0000      0.0000   1548.9800     39.9263      1.1431      1.1172    865.6699    113.8184    132.9373      1.4237      1.6323      0.8886 
     1.9140      0.8099      0.0000      4.0000      0.0000   1548.8255     39.9243      1.1432      1.1172    865.6200    113.8104    132.9297      1.4237      1.6323      0.8885 
     1.9140      0.8068      0.0000      4.0000      0.0000   1548.6703     39.9224      1.1432      1.1172    865.5699    113.8023    132.9221      1.4237      1.6323      0.8885 
     1.9140      0.8037      0.0000      4.0000      0.0000   1548.5143     39.9204      1.1433      1.1172    865.5195    113.7942    132.9144      1.4237      1.6323      0.8884 
     1.9140      0.8006      0.0000      4.0000      0.0000   1548.3575     39.9184      1.1433      1.1172    865.4690    113.7861    132.9067      1.4237      1.6324      0.8884 
     1.9140      0.7975      0.0000      4.0000      0.0000   1548.2000     39.9164      1.1433      1.1171    865.4182    113.7779    132.8990      1.4237      1.6324      0.8884 
     1.9140      0.7944      0.0000      4.0000      0.0000   1548.0416     39.9144      1.1434      1.1171    865.3672    113.7697    132.8913      1.4237      1.6324      0.8883 
     1.9140      0.7913      0.0000      4.0000      0.0000   1547.8824     39.9124      1.1434      1.1171    865.3159    113.7615    132.8835      1.4237      1.6324      0.8883 
     1.9140      0.7882      0.0000      4.0000      0.0000   1547.7224     39.9104      1.1434      1.1171    865.2645    113.7532    132.8756      1.4237      1.6324      0.8882 
     1.9140      0.7851      0.0000      4.0000      0.0000   1547.5616     39.9083      1.1435      1.1171    865.2128    113.7449    132.8678      1.4237      1.6324      0.8882 
     1.9140      0.7820      0.0000      4.0000      0.0000   1547.4000     39.9063      1.1435      1.1170    865.1608    113.7365    132.8599      1.4237      1.6324      0.8882 
     1.9140      0.7789      0.0000      4.0000      0.0000   1547.2375     39.9042      1.1436      1.1170    865.1086    113.7281    132.8519      1.4237      1.6324      0.8881 
     1.9140      0.7758      0.0000      4.0000      0.0000   1547.0742     39.9022      1.1436      1.1170    865.0562    113.7196    132.8439      1.4237      1.6324      0.8881 
     1.9140      0.7727      0.0000      4.0000      0.0000   1546.9101     39.9001      1.1436      1.1170    865.0036    113.7112    132.8359      1.4237      1.6324      0.8880 
     1.9140      0.7696      0.0000      4.0000      0.0000   1546.7451     39.8980      1.1437      1.1170    864.9507    113.7026    132.8278      1.4237      1.6324      0.8880 
     1.9140      0.7665      0.0000      4.0000      0.0000   1546.5792     39.8959      1.1437      1.1169    864.8975    113.6940    132.8197      1.4237      1.6325      0.8879 
     1.9140      0.7634      0.0000      4.0000      0.0000   1546.4124     39.8938      1.1438      1.1169    864.8441    113.6854    132.8116      1.4237      1.6325      0.8879 
     1.9140      0.7603      0.0000      4.0000      0.0000   1546.2448     39.8917      1.1438      1.1169    864.7905    113.6768    132.8034      1.4237      1.6325      0.8879 
     1.9140      0.7572      0.0000      4.0000      0.0000   1546.0763     39.8895      1.1438      1.1169    864.7366    113.6681    132.7952      1.4237      1.6325      0.8878 
     1.9140      0.7541      0.0000      4.0000      0.0000   1545.9069     39.8874      1.1439      1.1169    864.6825    113.6593    132.7869      1.4237      1.6325      0.8878 
     1.9140      0.7510      0.0000      4.0000      0.0000   1545.7366     39.8853      1.1439      1.1168    864.6280    113.6505    132.7786      1.4237      1.6325      0.8877 
     1.9140      0.7479      0.0000      4.0000      0.0000   1545.5654     39.8831      1.1440      1.1168    864.5734    113.6417    132.7703      1.4237      1.6325      0.8877 
     1.9140      0.7448      0.0000      4.0000      0.0000   1545.3933     39.8809      1.1440      1.1168    864.5185    113.6328    132.7619      1.4237      1.6325      0.8876 
     1.9140      0.7417      0.0000      4.0000      0.0000   1545.2203     39.8787      1.1440      1.1168    864.4633    113.6239    132.7534      1.4237      1.6325      0.8876 
     1.9140      0.7386      0.0000      4.0000      0.0000   1545.0463     39.8765      1.1441      1.1167    864.4078    113.6149    132.7450      1.4237      1.6325      0.8876 
     1.9140      0.7355      0.0000      4.0000      0.0000   1544.8714     39.8743      1.1441      1.1167    864.3521    113.6059    132.7365      1.4237      1.6326      0.8875 
     1.9140      0.7324      0.0000      4.0000      0.0000   1544.6955     39.8721      1.1442      1.1167    864.2961    113.5968    132.7279      1.4237      1.6326      0.8875 
     1.9140      0.7293      0.0000      4.0000      0.0000   1544.5187     39.8699      1.1442      1.1167    864.2399    113.5877    132.7193      1.4237      1.6326      0.8874 
     1.9140      0.7262      0.0000      4.0000      0.0000   1544.3409     39.8676      1.1443      1.1167    864.1833    113.5785    132.7106      1.4237      1.6326      0.8874 
     1.9140      0.7231      0.0000      4.0000      0.0000   1544.1621     39.8654      1.1443      1.1166    864.1265    113.5693    132.7019      1.4237      1.6326      0.8873 
     1.9140      0.7200      0.0000      4.0000      0.0000   1543.9823     39.8631      1.1443      1.1166    864.0694    113.5601    132.6932      1.4237      1.6326      0.8873 
     1.9140      0.7169      0.0000      4.0000      0.0000   1543.8016     39.8608      1.1444      1.1166    864.0121    113.5508    132.6844      1.4237      1.6326      0.8872 
     1.9140      0.7138      0.0000      4.0000      0.0000   1543.6198     39.8585      1.1444      1.1166    863.9544    113.5414    132.6755      1.4237      1.6326      0.8872 
     1.9140      0.7107      0.0000      4.0000      0.0000   1543.4370     39.8562      1.1445      1.1165    863.8964    113.5320    132.6666      1.4237      1.6326      0.8872 
     1.9140      0.7076      0.0000      4.0000      0.0000   1543.2532     39.8539      1.1445      1.1165    863.8382    113.5225    132.6577      1.4237      1.6326      0.8871 
     1.9140      0.7045      0.0000      4.0000      0.0000   1543.0684     39.8516      1.1446      1.1165    863.7797    113.5130    132.6487      1.4237      1.6327      0.8871 
     1.9140      0.7014      0.0000      4.0000      0.0000   1542.8826     39.8492      1.1446      1.1165    863.7209    113.5034    132.6397      1.4237      1.6327      0.8870 
     1.9140      0.6983      0.0000      4.0000      0.0000   1542.6956     39.8469      1.1447      1.1165    863.6617    113.4938    132.6306      1.4237      1.6327      0.8870 
     1.9140      0.6952      0.0000      4.0000      0.0000   1542.5077     39.8445      1.1447      1.1164    863.6023    113.4841    132.6215      1.4237      1.6327      0.8869 
     1.9140      0.6921      0.0000      4.0000      0.0000   1542.3186     39.8421      1.1448      1.1164    863.5426    113.4744    132.6123      1.4237      1.6327      0.8869 
     1.9140      0.6890      0.0000      4.0000      0.0000   1542.1285     39.8397      1.1448      1.1164    863.4825    113.4646    132.6031      1.4237      1.6327      0.8868 
     1.9140      0.6859      0.0000      4.0000      0.0000   1541.9372     39.8373      1.1448      1.1164    863.4222    113.4548    132.5938      1.4237      1.6327      0.8868 
     1.9140      0.6828      0.0000      4.0000      0.0000   1541.7449     39.8349      1.1449      1.1163    863.3615    113.4449    132.5844      1.4237      1.6327      0.8867 
     1.9140      0.6797      0.0000      4.0000      0.0000   1541.5515     39.8325      1.1449      1.1163    863.3006    113.4350    132.5751      1.4237      1.6327      0.8867 
     1.9140      0.6766      0.0000      4.0000      0.0000   1541.3569     39.8300      1.1450      1.1163    863.2393    113.4250    132.5656      1.4237      1.6328      0.8866 
     1.9140      0.6735      0.0000      4.0000      0.0000   1541.1612     39.8275      1.1450      1.1163    863.1776    113.4149    132.5561      1.4237      1.6328      0.8866 
     1.9140      0.6704      0.0000      4.0000      0.0000   1540.9644     39.8251      1.1451      1.1162    863.1157    113.4048    132.5466      1.4237      1.6328      0.8865 
     1.9140      0.6673      0.0000      4.0000      0.0000   1540.7664     39.8226      1.1451      1.1162    863.0534    113.3946    132.5370      1.4237      1.6328      0.8865 
     1.9140      0.6642      0.0000      4.0000      0.0000   1540.5672     39.8201      1.1452      1.1162    862.9908    113.3844    132.5273      1.4237      1.6328      0.8864 
     1.9140      0.6611      0.0000      4.0000      0.0000   1540.3668     39.8175      1.1452      1.1162    862.9279    113.3741    132.5176      1.4237      1.6328      0.8864 
     1.9140      0.6580      0.0000      4.0000      0.0000   1540.1653     39.8150      1.1453      1.1161    862.8646    113.3637    132.5078      1.4237      1.6328      0.8863 
     1.9140      0.6549      0.0000      4.0000      0.0000   1539.9625     39.8125      1.1453      1.1161    862.8010    113.3533    132.4980      1.4237      1.6328      0.8863 
     1.9140      0.6518      0.0000      4.0000      0.0000   1539.7585     39.8099      1.1454      1.1161    862.7370    113.3428    132.4881      1.4237      1.6329      0.8862 
     1.9140      0.6487      0.0000      4.0000      0.0000   1539.5533     39.8073      1.1454      1.1161    862.6727    113.3323    132.4782      1.4237      1.6329      0.8862 
     1.9140      0.6456      0.0000      4.0000      0.0000   1539.3469     39.8047      1.1455      1.1160    862.6080    113.3217    132.4682      1.4237      1.6329      0.8861 
     1.9140      0.6425      0.0000      4.0000      0.0000   1539.1392     39.8021      1.1455      1.1160    862.5430    113.3110    132.4581      1.4237      1.6329      0.8861 
     1.9140      0.6394      0.0000      4.0000      0.0000   1538.9302     39.7995      1.1456      1.1160    862.4776    113.3003    132.4480      1.4237      1.6329      0.8860 
     1.9140      0.6363      0.0000      4.0000      0.0000   1538.7200     39.7968      1.1456      1.1160    862.4119    113.2895    132.4378      1.4237      1.6329      0.8860 
     1.9140      0.6332      0.0000      4.0000      0.0000   1538.5085     39.7942      1.1457      1.1159    862.3458    113.2787    132.4276      1.4237      1.6329      0.8859 
     1.9140      0.6301      0.0000      4.0000      0.0000   1538.2956     39.7915      1.1457      1.1159    862.2793    113.2678    132.4173      1.4237      1.6329      0.8859 
     1.9140      0.6270      0.0000      4.0000      0.0000   1538.0815     39.7888      1.1458      1.1159    862.2124    113.2568    132.4069      1.4237      1.6330      0.8858 
     1.9140      0.6239      0.0000      4.0000      0.0000   1537.8660     39.7861      1.1458      1.1159    862.1452    113.2457    132.3965      1.4237      1.6330      0.8858 
     1.9140      0.6208      0.0000      4.0000      0.0000   1537.6491     39.7834      1.1459      1.1158    862.0776    113.2346    132.3860      1.4237      1.6330      0.8857 
     1.9140      0.6177      0.0000      4.0000      0.0000   1537.4309     39.7806      1.1459      1.1158    862.0096    113.2234    132.3754      1.4237      1.6330      0.8857 
     1.9140      0.6146      0.0000      4.0000      0.0000   1537.2113     39.7779      1.1460      1.1158    861.9412    113.2121    132.3648      1.4237      1.6330      0.8856 
     1.9140      0.6115      0.0000      4.0000      0.0000   1536.9903     39.7751      1.1461      1.1158    861.8724    113.2008    132.3541      1.4237      1.6330      0.8856 
     1.9140      0.6084      0.0000      4.0000      0.0000   1536.7680     39.7723      1.1461      1.1157    861.8032    113.1894    132.3434      1.4237      1.6330      0.8855 
     1.9140      0.6053      0.0000      4.0000      0.0000   1536.5441     39.7695      1.1462      1.1157    861.7336    113.1779    132.3325      1.4237      1.6330      0.8855 
     1.9140      0.6022      0.0000      4.0000      0.0000   1536.3189     39.7667      1.1462      1.1157    861.6636    113.1664    132.3216      1.4237      1.6331      0.8854 
     1.9140      0.5991      0.0000      4.0000      0.0000   1536.0922     39.7638      1.1463      1.1157    861.5932    113.1547    132.3107      1.4237      1.6331      0.8853 
     1.9140      0.5960      0.0000      4.0000      0.0000   1535.8640     39.7610      1.1463      1.1156    861.5224    113.1430    132.2997      1.4237      1.6331      0.8853 
     1.9140      0.5929      0.0000      4.0000      0.0000   1535.6344     39.7581      1.1464      1.1156    861.4511    113.1312    132.2885      1.4237      1.6331      0.8852 
     1.9140      0.5898      0.0000      4.0000      0.0000   1535.4032     39.7552      1.1464      1.1156    861.3794    113.1194    132.2774      1.4237      1.6331      0.8852 
     1.9140      0.5867      0.0000      4.0000      0.0000   1535.1705     39.7523      1.1465      1.1155    861.3073    113.1075    132.2661      1.4237      1.6331      0.8851 
     1.9140      0.5836      0.0000      4.0000      0.0000   1534.9363     39.7493      1.1466      1.1155    861.2348    113.0955    132.2548      1.4237      1.6331      0.8851 
     1.9140      0.5805      0.0000      4.0000      0.0000   1534.7006     39.7464      1.1466      1.1155    861.1618    113.0834    132.2434      1.4237      1.6332      0.8850 
     1.9140      0.5774      0.0000      4.0000      0.0000   1534.4632     39.7434      1.1467      1.1155    861.0884    113.0712    132.2319      1.4237      1.6332      0.8849 
     1.9140      0.5743      0.0000      4.0000      0.0000   1534.2243     39.7404      1.1467      1.1154    861.0145    113.0590    132.2204      1.4237      1.6332      0.8849 
     1.9140      0.5712      0.0000      4.0000      0.0000   1533.9838     39.7374      1.1468      1.1154    860.9402    113.0466    132.2088      1.4237      1.6332      0.8848 
     1.9140      0.5681      0.0000      4.0000      0.0000   1533.7416     39.7344      1.1469      1.1154    860.8654    113.0342    132.1970      1.4237      1.6332      0.8848 
     1.9140      0.5650      0.0000      4.0000      0.0000   1533.4979     39.7313      1.1469      1.1154    860.7901    113.0217    132.1853      1.4237      1.6332      0.8847 
     1.9140      0.5619      0.0000      4.0000      0.0000   1533.2524     39.7282      1.1470      1.1153    860.7144    113.0091    132.1734      1.4237      1.6332      0.8846 
     1.9140      0.5588      0.0000      4.0000      0.0000   1533.0053     39.7252      1.1470      1.1153    860.6382    112.9964    132.1614      1.4237      1.6333      0.8846 
     1.9140      0.5557      0.0000      4.0000      0.0000   1532.7564     39.7220      1.1471      1.1153    860.5615    112.9837    132.1494      1.4237      1.6333      0.8845 
     1.9140      0.5526      0.0000      4.0000      0.0000   1532.5059     39.7189      1.1472      1.1152    860.4843    112.9708    132.1373      1.4237      1.6333      0.8845 
     1.9140      0.5495      0.0000      4.0000      0.0000   1532.2536     39.7157      1.1472      1.1152    860.4066    112.9579    132.1251      1.4237      1.6333      0.8844 
     1.9140      0.5464      0.0000      4.0000      0.0000   1531.9995     39.7126      1.1473      1.1152    860.3284    112.9448    132.1128      1.4237      1.6333      0.8843 
     1.9140      0.5433      0.0000      4.0000      0.0000   1531.7436     39.7094      1.1474      1.1152    860.2497    112.9317    132.1004      1.4237      1.6333      0.8843 
     1.9140      0.5402      0.0000      4.0000      0.0000   1531.4860     39.7061      1.1474      1.1151    860.1706    112.9185    132.0880      1.4237      1.6333      0.8842 
     1.9140      0.5371      0.0000      4.0000      0.0000   1531.2265     39.7029      1.1475      1.1151    860.0908    112.9052    132.0754      1.4237      1.6334      0.8842 
     1.9140      0.5340      0.0000      4.0000      0.0000   1530.9652     39.6996      1.1475      1.1151    860.0106    112.8918    132.0628      1.4237      1.6334      0.8841 
     1.9140      0.5309      0.0000      4.0000      0.0000   1530.7020     39.6963      1.1476      1.1150    859.9298    112.8782    132.0501      1.4237      1.6334      0.8840 
     1.9140      0.5278      0.0000      4.0000      0.0000   1530.4369     39.6930      1.1477      1.1150    859.8485    112.8646    132.0372      1.4237      1.6334      0.8840 
     1.9140      0.5247      0.0000      4.0000      0.0000   1530.1699     39.6897      1.1477      1.1150    859.7667    112.8509    132.0243      1.4237      1.6334      0.8839 
     1.9140      0.5216      0.0000      4.0000      0.0000   1529.9009     39.6863      1.1478      1.1149    859.6843    112.8371    132.0113      1.4237      1.6334      0.8838 
     1.9140      0.5185      0.0000      4.0000      0.0000   1529.6300     39.6830      1.1479      1.1149    859.6013    112.8232    131.9982      1.4237      1.6335      0.8838 
     1.9140      0.5154      0.0000      4.0000      0.0000   1529.3571     39.6795      1.1480      1.1149    859.5178    112.8092    131.9850      1.4237      1.6335      0.8837 
     1.9140      0.5123      0.0000      4.0000      0.0000   1529.0822     39.6761      1.1480      1.1148    859.4337    112.7951    131.9717      1.4237      1.6335      0.8836 
     1.9140      0.5092      0.0000      4.0000      0.0000   1528.8052     39.6727      1.1481      1.1148    859.3490    112.7808    131.9583      1.4237      1.6335      0.8836 
     1.9140      0.5061      0.0000      4.0000      0.0000   1528.5262     39.6692      1.1482      1.1148    859.2638    112.7665    131.9448      1.4237      1.6335      0.8835 
     1.9140      0.5030      0.0000      4.0000      0.0000   1528.2451     39.6657      1.1482      1.1148    859.1779    112.7520    131.9312      1.4237      1.6335      0.8834 
     1.9140      0.4999      0.0000      4.0000      0.0000   1527.9618     39.6621      1.1483      1.1147    859.0915    112.7375    131.9174      1.4237      1.6336      0.8834 
     1.9140      0.4968      0.0000      4.0000      0.0000   1527.6764     39.6586      1.1484      1.1147    859.0044    112.7228    131.9036      1.4237      1.6336      0.8833 
     1.9140      0.4937      0.0000      4.0000      0.0000   1527.3889     39.6550      1.1484      1.1147    858.9167    112.7080    131.8897      1.4237      1.6336      0.8832 
     1.9140      0.4906      0.0000      4.0000      0.0000   1527.0991     39.6514      1.1485      1.1146    858.8284    112.6931    131.8756      1.4237      1.6336      0.8832 
     1.9140      0.4875      0.0000      4.0000      0.0000   1526.8071     39.6477      1.1486      1.1146    858.7395    112.6781    131.8615      1.4237      1.6336      0.8831 
     1.9140      0.4844      0.0000      4.0000      0.0000   1526.5128     39.6441      1.1487      1.1146    858.6499    112.6630    131.8472      1.4237      1.6336      0.8830 
     1.9140      0.4813      0.0000      4.0000      0.0000   1526.2162     39.6404      1.1487      1.1145    858.5596    112.6477    131.8328      1.4237      1.6337      0.8829 
     1.9140      0.4782      0.0000      4.0000      0.0000   1525.9173     39.6366      1.1488      1.1145    858.4687    112.6323    131.8184      1.4237      1.6337      0.8829 
     1.9140      0.4751      0.0000      4.0000      0.0000   1525.6161     39.6329      1.1489      1.1145    858.3772    112.6168    131.8037      1.4237      1.6337      0.8828 
     1.9140      0.4720      0.0000      4.0000      0.0000   1525.3125     39.6291      1.1490      1.1144    858.2849    112.6012    131.7890      1.4237      1.6337      0.8827 
     1.9140      0.4689      0.0000      4.0000      0.0000   1525.0064     39.6253      1.1490      1.1144    858.1920    112.5854    131.7742      1.4237      1.6337      0.8826 
     1.9140      0.4658      0.0000      4.0000      0.0000   1524.6979     39.6215      1.1491      1.1144    858.0983    112.5695    131.7592      1.4237      1.6338      0.8826 
     1.9140      0.4627      0.0000      4.0000      0.0000   1524.3869     39.6176      1.1492      1.1143    858.0040    112.5535    131.7441      1.4237      1.6338      0.8825 
     1.9140      0.4596      0.0000      4.0000      0.0000   1524.0733     39.6137      1.1493      1.1143    857.9089    112.5373    131.7289      1.4237      1.6338      0.8824 
     1.9140      0.4565      0.0000      4.0000      0.0000   1523.7573     39.6098      1.1494      1.1142    857.8132    112.5210    131.7135      1.4237      1.6338      0.8823 
     1.9140      0.4534      0.0000      4.0000      0.0000   1523.4386     39.6058      1.1494      1.1142    857.7166    112.5046    131.6980      1.4237      1.6338      0.8823 
     1.9140      0.4503      0.0000      4.0000      0.0000   1523.1173     39.6018      1.1495      1.1142    857.6194    112.4880    131.6824      1.4237      1.6338      0.8822 
     1.9140      0.4472      0.0000      4.0000      0.0000   1522.7933     39.5978      1.1496      1.1141    857.5213    112.4713    131.6666      1.4237      1.6339      0.8821 
     1.9140      0.4441      0.0000      4.0000      0.0000   1522.4666     39.5937      1.1497      1.1141    857.4225    112.4544    131.6507      1.4237      1.6339      0.8820 
     1.9140      0.4410      0.0000      4.0000      0.0000   1522.1371     39.5896      1.1498      1.1141    857.3229    112.4374    131.6347      1.4237      1.6339      0.8820 
     1.9140      0.4379      0.0000      4.0000      0.0000   1521.8049     39.5855      1.1499      1.1140    857.2226    112.4202    131.6185      1.4237      1.6339      0.8819 
     1.9140      0.4348      0.0000      4.0000      0.0000   1521.4698     39.5813      1.1499      1.1140    857.1214    112.4029    131.6022      1.4237      1.6339      0.8818 
     1.9140      0.4317      0.0000      4.0000      0.0000   1521.1319     39.5771      1.1500      1.1140    857.0194    112.3854    131.5857      1.4237      1.6340      0.8817 
     1.9140      0.4286      0.0000      4.0000      0.0000   1520.7911     39.5729      1.1501      1.1139    856.9166    112.3677    131.5691      1.4237      1.6340      0.8816 
     1.9140      0.4255      0.0000      4.0000      0.0000   1520.4472     39.5687      1.1502      1.1139    856.8129    112.3499    131.5523      1.4237      1.6340      0.8815 
     1.9140      0.4224      0.0000      4.0000      0.0000   1520.1004     39.5643      1.1503      1.1138    856.7084    112.3320    131.5354      1.4237      1.6340      0.8815 
     1.9140      0.4193      0.0000      4.0000      0.0000   1519.7506     39.5600      1.1504      1.1138    856.6030    112.3138    131.5183      1.4237      1.6340      0.8814 
     1.9140      0.4162      0.0000      4.0000      0.0000   1519.3976     39.5556      1.1505      1.1138    856.4967    112.2955    131.5011      1.4237      1.6341      0.8813 
     1.9140      0.4131      0.0000      4.0000      0.0000   1519.0415     39.5512      1.1506      1.1137    856.3896    112.2771    131.4837      1.4237      1.6341      0.8812 
     1.9140      0.4100      0.0000      4.0000      0.0000   1518.6822     39.5468      1.1507      1.1137    856.2815    112.2584    131.4661      1.4237      1.6341      0.8811 
     1.9140      0.4069      0.0000      4.0000      0.0000   1518.3197     39.5423      1.1507      1.1137    856.1725    112.2396    131.4484      1.4237      1.6341      0.8810 
     1.9140      0.4038      0.0000      4.0000      0.0000   1517.9539     39.5377      1.1508      1.1136    856.0625    112.2206    131.4305      1.4237      1.6342      0.8809 
     1.9140      0.4007      0.0000      4.0000      0.0000   1517.5847     39.5332      1.1509      1.1136    855.9517    112.2014    131.4124      1.4237      1.6342      0.8808 
     1.9140      0.3976      0.0000      4.0000      0.0000   1517.2121     39.5286      1.1510      1.1135    855.8398    112.1820    131.3941      1.4237      1.6342      0.8808 
     1.9140      0.3945      0.0000      4.0000      0.0000   1516.8361     39.5239      1.1511      1.1135    855.7270    112.1625    131.3757      1.4237      1.6342      0.8807 
     1.9140      0.3914      0.0000      4.0000      0.0000   1516.4565     39.5192      1.1512      1.1135    855.6131    112.1427    131.3571      1.4237      1.6342      0.8806 
     1.9140      0.3883      0.0000      4.0000      0.0000   1516.0734     39.5145      1.1513      1.1134    855.4982    112.1228    131.3383      1.4237      1.6343      0.8805 
     1.9140      0.3852      0.0000      4.0000      0.0000   1515.6867     39.5097      1.1514      1.1134    855.3824    112.1026    131.3193      1.4237      1.6343      0.8804 
     1.9140      0.3821      0.0000      4.0000      0.0000   1515.2962     39.5049      1.1515      1.1133    855.2654    112.0823    131.3001      1.4237      1.6343      0.8803 
     1.9140      0.3790      0.0000      4.0000      0.0000   1514.9020     39.5000      1.1516      1.1133    855.1474    112.0617    131.2807      1.4237      1.6343      0.8802 
     1.9140      0.3759      0.0000      4.0000      0.0000   1514.5040     39.4951      1.1517      1.1132    855.0283    112.0409    131.2611      1.4237      1.6344      0.8801 
     1.9140      0.3728      0.0000      4.0000      0.0000   1514.1022     39.4901      1.1518      1.1132    854.9081    112.0199    131.2413      1.4237      1.6344      0.8800 
     1.9140      0.3697      0.0000      4.0000      0.0000   1513.6963     39.4851      1.1519      1.1132    854.7867    111.9987    131.2213      1.4237      1.6344      0.8799 
     1.9140      0.3666      0.0000      4.0000      0.0000   1513.2865     39.4800      1.1520      1.1131    854.6643    111.9772    131.2011      1.4237      1.6344      0.8798 
     1.9140      0.3635      0.0000      4.0000      0.0000   1512.8726     39.4749      1.1521      1.1131    854.5406    111.9556    131.1807      1.4237      1.6345      0.8797 
     1.9140      0.3604      0.0000      4.0000      0.0000   1512.4545     39.4698      1.1523      1.1130    854.4158    111.9337    131.1600      1.4237      1.6345      0.8796 
     1.9140      0.3573      0.0000      4.0000      0.0000   1512.0322     39.4646      1.1524      1.1130    854.2897    111.9115    131.1391      1.4237      1.6345      0.8795 
